,Unnamed: 0,Path,Tour.Length,Fold,EAX.PAR10,EAX.PQR10,EAX.LOG.PAR10,EAX.LOG.PQR10,LKH.PAR10,LKH.PQR10,LKH.LOG.PAR10,LKH.LOG.PQR10,mst_dists_mean,mst_dists_median,mst_dists_varcoeff,mst_dists_sum
887,888,lkh---eax---sophisticated/1000-448.tsp,22.5252,9,31.8315,26.098,3.4605,3.2619,1.6164,1.584,0.4802,0.46,0.203412469023853,0.200849652295232,0.493465880891969,0.389620337371759
888,889,lkh---eax---sophisticated/1000-449.tsp,21.379,2,233.7625,148.0385,5.4543,4.9975,27.9384,23.8525,3.33,3.1719,0.18804471435376302,0.180018177063859,0.578761308509071,0.379132165123866
889,890,lkh---eax---sophisticated/1000-45.tsp,19.7049,7,21.7966,9.664,3.0818,2.2684,1.3904,1.266,0.3296,0.2359,0.175770612945894,0.149544129337614,0.829130209933733,0.31202309127002104
890,891,lkh---eax---sophisticated/1000-450.tsp,23.0861,6,152.5711,148.237,5.0276,4.9988,3.196,2.272,1.1619,0.8207,0.20849630983922202,0.201507389200965,0.484144515999247,0.40601946005861
891,892,lkh---eax---sophisticated/1000-451.tsp,21.6792,3,51.7995,36.1255,3.9474,3.587,2.2338,2.041,0.8037,0.7134,0.194006066841997,0.17856824547602201,0.554919924301447,0.373210841438468
892,893,lkh---eax---sophisticated/1000-452.tsp,21.6827,9,438.3039,216.008,6.0829,5.3753,4.6953,4.2995,1.5466,1.4585,0.193973230195727,0.185987532944215,0.512701849436284,0.382667164949565
893,894,lkh---eax---sophisticated/1000-453.tsp,21.5148,10,22.6675,16.098,3.1209,2.7787,15.8511,13.7455,2.7632,2.6207,0.193253233016354,0.183135436640824,0.566349122706319,0.355261005846894
894,895,lkh---eax---sophisticated/1000-454.tsp,21.9475,3,155.0891,154.8595,5.044,5.0425,2.3892,1.8425,0.871,0.6111,0.197487028267829,0.188620442116137,0.568025977011993,0.38302140441309296
895,896,lkh---eax---sophisticated/1000-455.tsp,20.067,9,197.8591,188.1695,5.2876,5.2373,1.7951,1.6895,0.5851,0.5244,0.17915509929484802,0.166246223188409,0.658483728698219,0.366644222394059
896,897,lkh---eax---sophisticated/1000-456.tsp,20.1547,6,179.11,164.7435,5.188,5.1044,2.7916,1.848,1.0266,0.6141,0.178994101232072,0.150351480676792,0.691601338989856,0.344344136574802
897,898,lkh---eax---sophisticated/1000-457.tsp,21.4373,5,14.0185,14.356,2.6404,2.6642,1.3268,1.3515,0.2828,0.3012,0.19123525751656298,0.175697261843306,0.630734493204322,0.39941125950072004
898,899,lkh---eax---sophisticated/1000-458.tsp,21.607,6,90.3953,42.994,4.5042,3.7611,18.9177,15.724,2.9401,2.7552,0.193248789844738,0.17446917802365203,0.628330299309857,0.381783560788983
899,900,lkh---eax---sophisticated/1000-459.tsp,22.6098,9,21.7937,22.1565,3.0816,3.0981,1.5133,1.515,0.4143,0.4154,0.203708247723346,0.198192215685436,0.480369842360776,0.38210093320174
900,901,lkh---eax---sophisticated/1000-46.tsp,22.4952,6,81.9785,40.706,4.4065,3.7064,4.1929,3.563,1.4334,1.2706,0.20184176419642,0.188774874694284,0.550185590176535,0.384027557060945
901,902,lkh---eax---sophisticated/1000-460.tsp,22.1232,5,66.907,65.614,4.2033,4.1838,1.5937,1.5695,0.4661,0.4508,0.198423060529158,0.189776691939195,0.548645301115893,0.373209396158272
902,903,lkh---eax---sophisticated/1000-461.tsp,22.7359,3,85.9632,44.2495,4.4539,3.7898,11.4914,9.139,2.4416,2.2126,0.20426243443464198,0.193739255303282,0.538884116323091,0.37800622717309096
903,904,lkh---eax---sophisticated/1000-462.tsp,21.7554,6,46.6704,30.4955,3.8431,3.4176,1.205,1.181,0.1865,0.1664,0.195236559957615,0.17886628619113598,0.62964408943733,0.384286506561032
904,905,lkh---eax---sophisticated/1000-463.tsp,22.6175,2,104.2488,74.4765,4.6468,4.3105,3.2857,3.32,1.1896,1.2,0.20357042615311902,0.18978304411028699,0.526005129593601,0.382155021735781
905,906,lkh---eax---sophisticated/1000-464.tsp,23.2427,10,28.4684,27.7085,3.3488,3.3217,1.3905,1.2395,0.3297,0.2147,0.209775437553404,0.207336489421306,0.46403451439112,0.39902478277287495
906,907,lkh---eax---sophisticated/1000-465.tsp,20.854,10,27.0968,13.749,3.2994,2.621,2.5602,2.0395,0.9401,0.7127,0.186307788814947,0.172858698781076,0.65870683246385,0.374705893604816
907,908,lkh---eax---sophisticated/1000-466.tsp,22.3144,9,52.9369,35.9365,3.9691,3.5818,7.9857,5.511,2.0777,1.7067,0.199509278997554,0.197410842091406,0.517540415240372,0.380659240936046
908,909,lkh---eax---sophisticated/1000-467.tsp,23.3878,8,37.7971,30.902,3.6322,3.4308,5.4973,4.846,1.7043,1.5782,0.21224095658224099,0.207077489715424,0.486480511826026,0.404572247655056
909,910,lkh---eax---sophisticated/1000-468.tsp,21.5669,7,70.2152,47.2125,4.2516,3.8547,6.6735,5.7305,1.8981,1.7458,0.193210721774693,0.174381028417247,0.635887073327353,0.384978464699473
910,911,lkh---eax---sophisticated/1000-469.tsp,22.6276,7,187.1392,150.3885,5.2319,5.0132,2.3636,1.564,0.8602,0.4472,0.20181784986198398,0.193752029986726,0.538721208823658,0.39347228413472896
911,912,lkh---eax---sophisticated/1000-47.tsp,21.6015,3,34.9659,16.044,3.5544,2.7753,3.9323,2.378,1.3692,0.8663,0.19145033949978602,0.177221904224106,0.622600233902699,0.39999754495363304
912,913,lkh---eax---sophisticated/1000-470.tsp,23.0036,5,62.4398,69.5105,4.1342,4.2415,4.4745,3.9575,1.4984,1.3756,0.207640341198773,0.201066834345673,0.496432083386696,0.396264132298574
913,914,lkh---eax---sophisticated/1000-471.tsp,21.0064,8,138.3683,104.7025,4.9299,4.6511,636.5552,359.6815,6.4561,5.8852,0.185614412771717,0.173910741273524,0.638174529598046,0.362091368538496
914,915,lkh---eax---sophisticated/1000-472.tsp,21.9616,3,211.3725,224.4005,5.3536,5.4134,2.2749,1.4715,0.8219,0.3863,0.197379220919555,0.18976880791032902,0.524692654967682,0.377879586733361
915,916,lkh---eax---sophisticated/1000-473.tsp,21.4794,8,23.8485,16.361,3.1717,2.7949,2.3792,1.8065,0.8668,0.5914,0.191650481137024,0.178341804024998,0.5883855311729,0.36014251507760303
916,917,lkh---eax---sophisticated/1000-474.tsp,20.58,10,30.2469,29.315,3.4094,3.3781,1.7031,1.4855,0.5325,0.3958,0.182777639252788,0.16324843040367898,0.673705166164727,0.377446082611719
917,918,lkh---eax---sophisticated/1000-475.tsp,22.5026,1,49.3161,51.069,3.8983,3.9332,2.2591,1.9855,0.815,0.6859,0.20216920499539998,0.195445370372314,0.504129882590833,0.381847416776631
918,919,lkh---eax---sophisticated/1000-476.tsp,21.9942,9,57.7198,72.755,4.0556,4.2871,1.826,1.4515,0.6021,0.3726,0.198955454051782,0.18652580260310098,0.575944584978485,0.39840420736312604
919,920,lkh---eax---sophisticated/1000-477.tsp,18.4219,5,320.6591,225.155,5.7704,5.4168,1.8618,1.791,0.6215,0.5828,0.161572225321957,0.13417040845514,0.865308889799809,0.36215953368568
920,921,lkh---eax---sophisticated/1000-478.tsp,19.7674,9,4539.5187,967.018,8.4206,6.8742,2.2767,1.6135,0.8227,0.4784,0.175805203333043,0.15846432359885398,0.79602200237756,0.38646254536390195
921,922,lkh---eax---sophisticated/1000-479.tsp,22.8939,8,22.3622,22.4475,3.1074,3.1112,1.0668,1.104,0.0647,0.0989,0.210433557520283,0.20431309902828798,0.508627810839501,0.38991651539300004
922,923,lkh---eax---sophisticated/1000-48.tsp,22.5153,3,18.8019,9.0935,2.934,2.2076,1.2833,1.194,0.2494,0.1773,0.203219799815777,0.19503835632976502,0.499308157880373,0.40910187716905905
923,924,lkh---eax---sophisticated/1000-480.tsp,21.2838,8,17.7643,15.509,2.8772,2.7414,13.6855,11.4865,2.6163,2.4412,0.18918122090398198,0.170662607996667,0.622720835283058,0.36836621880777104
924,925,lkh---eax---sophisticated/1000-481.tsp,22.6072,6,46.2058,33.7635,3.8331,3.5194,4.7274,2.3445,1.5534,0.8521,0.205120135919507,0.194618961691639,0.531312159853866,0.375615902406245
925,926,lkh---eax---sophisticated/1000-482.tsp,22.7831,1,8.6517,4.468,2.1578,1.4969,1.4235,1.2775,0.3531,0.2449,0.204295860969393,0.19809152014867398,0.482629047411286,0.39160714306345595
926,927,lkh---eax---sophisticated/1000-483.tsp,21.8503,6,41.3663,28.891,3.7225,3.3635,1.8418,1.716,0.6107,0.54,0.196760364487298,0.184299796549797,0.58959916315442,0.38560114746894303
927,928,lkh---eax---sophisticated/1000-484.tsp,22.3209,4,44.9268,41.626,3.805,3.7287,1.7557,1.5205,0.5629,0.419,0.200639752337867,0.190673125349742,0.496490447529837,0.381650971001826
928,929,lkh---eax---sophisticated/1000-485.tsp,19.8687,2,14.5918,9.0215,2.6805,2.1996,2.3704,1.3175,0.8631,0.2757,0.17898598085804102,0.154652939096117,0.785889214643798,0.345825271492198
929,930,lkh---eax---sophisticated/1000-486.tsp,23.024,10,11.4569,4.06,2.4386,1.4012,1.2391,1.1785,0.2144,0.1642,0.20827325275951902,0.207543029344468,0.459532062462146,0.397973716655417
930,931,lkh---eax---sophisticated/1000-487.tsp,21.0975,4,9.6796,8.8445,2.27,2.1798,1.2904,1.252,0.255,0.2247,0.18751221450202302,0.172207198694451,0.612001632766687,0.372835280084363
931,932,lkh---eax---sophisticated/1000-488.tsp,19.724,3,72.1622,56.102,4.2789,4.0272,9.9594,6.6985,2.2985,1.9019,0.174532531360744,0.151239509195954,0.797946306985498,0.36221833320906704
932,933,lkh---eax---sophisticated/1000-489.tsp,22.056,7,10.7663,6.608,2.3764,1.8883,4.5225,2.1405,1.5091,0.761,0.19813873850728697,0.186766414378821,0.54888807659184,0.401489171604351
933,934,lkh---eax---sophisticated/1000-49.tsp,22.1256,1,65.9156,39.3365,4.1884,3.6722,2.5025,2.199,0.9173,0.788,0.19866570142501702,0.193281741632987,0.558832203541585,0.374004267176929
934,935,lkh---eax---sophisticated/1000-490.tsp,21.9137,1,14.7444,13.1045,2.6909,2.573,2.5679,2.2975,0.9431,0.8318,0.196285651758797,0.182373155445128,0.54179829157931,0.367258050987697
935,936,lkh---eax---sophisticated/1000-491.tsp,21.1661,9,95.7726,49.516,4.562,3.9023,3.3345,1.4615,1.2043,0.3795,0.18749708440644,0.17204583390508,0.666925018385787,0.400865895222503
936,937,lkh---eax---sophisticated/1000-492.tsp,22.3353,6,32.0823,19.529,3.4683,2.9719,2.7295,1.3495,1.0041,0.2997,0.19895276587472502,0.18957303769386502,0.539936742182221,0.37570866436635497
937,938,lkh---eax---sophisticated/1000-493.tsp,22.3071,10,220.0143,115.4785,5.3937,4.7491,18.8755,11.6845,2.9379,2.4583,0.19858247256038902,0.194475834835765,0.524777178466947,0.374000505812332
938,939,lkh---eax---sophisticated/1000-494.tsp,23.2529,10,84.1324,71.195,4.4324,4.2654,3.0774,2.3065,1.1241,0.8357,0.211168607510807,0.20668033238906097,0.453327362432946,0.401588005727658
939,940,lkh---eax---sophisticated/1000-495.tsp,22.0645,6,234.8155,180.148,5.4588,5.1938,3.7708,1.555,1.3273,0.4415,0.196843958649576,0.189003610172145,0.559950935355539,0.38636019979186
940,941,lkh---eax---sophisticated/1000-496.tsp,20.8903,10,275.801,124.9015,5.6197,4.8275,28.7751,7.7565,3.3595,2.0485,0.187297354190443,0.172568072186637,0.59173109480323,0.35177167370235696
941,942,lkh---eax---sophisticated/1000-497.tsp,20.8401,8,237.7485,217.0635,5.4712,5.3802,4.3349,3.6545,1.4667,1.296,0.188729972516685,0.173967831134209,0.627074966162261,0.38308516739154097
942,943,lkh---eax---sophisticated/1000-498.tsp,22.8624,10,126.2097,111.2405,4.8379,4.7117,39.506,31.1065,3.6765,3.4374,0.207665440821081,0.20386150243679202,0.47654193771865,0.39692622195925403
943,944,lkh---eax---sophisticated/1000-499.tsp,22.4124,9,29.7076,22.064,3.3914,3.0939,1.7279,1.884,0.5469,0.6334,0.20349631190892897,0.19856506556240602,0.53876063996978,0.38605992357650604
944,945,lkh---eax---sophisticated/1000-5.tsp,22.3404,2,50.0324,25.75,3.9127,3.2484,3.1593,2.702,1.1504,0.994,0.200838282126541,0.19385826945760498,0.486557279244404,0.371898644991857
945,946,lkh---eax---sophisticated/1000-50.tsp,21.1493,4,29.8796,15.3855,3.3972,2.7334,2.3739,1.7445,0.8645,0.5565,0.190100968459091,0.183189196617308,0.590584611673285,0.391882200985323
946,947,lkh---eax---sophisticated/1000-500.tsp,20.3031,9,159.4055,68.6815,5.0715,4.2295,9.4953,7.9885,2.2508,2.078,0.18036276921927202,0.15328534047751802,0.769482713789485,0.40052510622806997
947,948,lkh---eax---sophisticated/1000-51.tsp,21.4588,3,52.155,26.1485,3.9542,3.2638,1.9647,1.3435,0.6753,0.2953,0.191195914578492,0.17306579691844798,0.580836317256784,0.366983218194519
948,949,lkh---eax---sophisticated/1000-52.tsp,21.547,6,63.8323,33.6095,4.1563,3.5148,107.316,102.7955,4.6758,4.6327,0.193587079246495,0.183683945956679,0.512702129694342,0.378255860055353
949,950,lkh---eax---sophisticated/1000-53.tsp,23.4375,9,117.0047,88.0945,4.7622,4.4784,1.2629,1.259,0.2334,0.2303,0.21011830715522,0.20591485034813398,0.45674395644296,0.409037838311329
950,951,lkh---eax---sophisticated/1000-54.tsp,21.8267,4,67.99,62.339,4.2194,4.1326,6.8814,2.549,1.9288,0.9357,0.194877103058049,0.184179500352708,0.535854000658008,0.374188248152855
951,952,lkh---eax---sophisticated/1000-55.tsp,23.088,6,352.4129,166.7765,5.8648,5.1167,19.8992,16.108,2.9907,2.7793,0.209496409844598,0.205126050423646,0.458940640488376,0.399861852896401
952,953,lkh---eax---sophisticated/1000-56.tsp,22.0964,8,59.4929,51.144,4.0859,3.9346,5.1356,4.634,1.6362,1.5334,0.19782100091772897,0.185638871072489,0.571593272200401,0.375229239087547
953,954,lkh---eax---sophisticated/1000-57.tsp,22.79,10,81.8481,53.734,4.4049,3.984,1.1052,1.0695,0.1,0.0672,0.20574060024740298,0.19865754720439,0.485720222410671,0.394582361557091
954,955,lkh---eax---sophisticated/1000-58.tsp,22.3289,6,29.1952,25.3785,3.374,3.2339,1.7363,1.658,0.5518,0.5056,0.20126773849067,0.192695823763408,0.528240743653244,0.386642580985552
955,956,lkh---eax---sophisticated/1000-59.tsp,20.5888,7,104.6834,64.434,4.6509,4.1656,13.0409,6.5405,2.5681,1.878,0.181409334124544,0.159054451577109,0.722946424304629,0.339016098320313
956,957,lkh---eax---sophisticated/1000-6.tsp,22.8029,8,57.9287,42.2985,4.0592,3.7448,7.0715,8.0865,1.9561,2.0902,0.20540123226974,0.19753512834936,0.506357839549651,0.40458039564676496
957,958,lkh---eax---sophisticated/1000-60.tsp,19.5586,9,14.0832,8.633,2.645,2.1556,1.6478,1.4145,0.4994,0.3468,0.17169000820303398,0.140908545626517,0.819975107130821,0.37041784087455
958,959,lkh---eax---sophisticated/1000-61.tsp,21.5056,3,273.9687,224.7295,5.613,5.4149,2.9682,2.328,1.088,0.845,0.192960110744574,0.173705134649601,0.595962754421549,0.366203130839698
959,960,lkh---eax---sophisticated/1000-62.tsp,19.5677,4,65.5815,38.6165,4.1833,3.6537,1.7487,1.819,0.5589,0.5983,0.171413736660274,0.151606910970434,0.732324954874936,0.322613265196086
960,961,lkh---eax---sophisticated/1000-63.tsp,20.1407,4,87.6135,74.61,4.4729,4.3123,4.4067,1.8855,1.4831,0.6342,0.177927726864819,0.158378533839742,0.690090226152225,0.362909961998508
961,962,lkh---eax---sophisticated/1000-64.tsp,20.2484,9,75.3309,68.836,4.3219,4.2317,3.2035,3.0155,1.1642,1.1038,0.179955697050284,0.16018103407073997,0.654772865400565,0.344013837496771
962,963,lkh---eax---sophisticated/1000-65.tsp,22.6964,9,198.491,192.43,5.2907,5.2597,1.3207,1.139,0.2782,0.1302,0.205972876690182,0.20392152169595698,0.496529023513416,0.394853789297992
963,964,lkh---eax---sophisticated/1000-66.tsp,22.2671,4,73.1923,41.522,4.2931,3.7262,1.5614,1.306,0.4456,0.267,0.198804514624593,0.18924370030078902,0.553167509076097,0.380956327115191
964,965,lkh---eax---sophisticated/1000-67.tsp,21.2113,7,86.5252,59.6965,4.4604,4.0893,2.5441,1.5115,0.9338,0.4131,0.190554226524782,0.163464363234837,0.727533917300407,0.406264947132967
965,966,lkh---eax---sophisticated/1000-68.tsp,20.5881,6,70.6562,67.4205,4.2578,4.2109,5.1827,3.067,1.6453,1.1207,0.183615910170834,0.16921267067246898,0.627174420823183,0.35922600526769705
966,967,lkh---eax---sophisticated/1000-69.tsp,21.0322,8,44.4251,44.827,3.7938,3.8028,1.2279,1.1325,0.2053,0.1244,0.186480510471433,0.168817300288604,0.656528175566912,0.36914620310257
967,968,lkh---eax---sophisticated/1000-7.tsp,20.909,2,233.29,235.067,5.4523,5.4599,9.6354,7.2635,2.2654,1.9829,0.185531971772863,0.170490225465037,0.626518111927918,0.377229261915498
968,969,lkh---eax---sophisticated/1000-70.tsp,21.9042,6,72.1159,74.4475,4.2783,4.3101,1.919,1.5265,0.6518,0.423,0.195944773527148,0.186795972427676,0.523387993238889,0.369484979771127
969,970,lkh---eax---sophisticated/1000-71.tsp,20.0016,7,674.2895,421.0,6.5137,6.0426,2.8003,2.119,1.0297,0.7509,0.176827170349523,0.156539984345009,0.711256182136481,0.367890639793238
970,971,lkh---eax---sophisticated/1000-72.tsp,21.9125,10,305.1599,291.661,5.7208,5.6756,3.1444,1.6175,1.1456,0.4809,0.196049469921881,0.182439201554006,0.549703117552017,0.36427546635971697
971,972,lkh---eax---sophisticated/1000-73.tsp,21.5144,4,29.8669,20.5945,3.3968,3.025,1.2488,1.155,0.2222,0.1441,0.190720514014468,0.17288217908668999,0.612504867642884,0.36601395093856604
972,973,lkh---eax---sophisticated/1000-74.tsp,20.4317,3,43.9119,33.0445,3.7822,3.4979,1.3852,1.2875,0.3258,0.2527,0.18082371090118,0.156795223915974,0.682888293965219,0.32607527494299904
973,974,lkh---eax---sophisticated/1000-75.tsp,20.439,9,54.2041,37.623,3.9928,3.6276,1.3696,1.2665,0.3145,0.2363,0.181019810737168,0.16785463004558,0.718132693690959,0.378462025199362
974,975,lkh---eax---sophisticated/1000-76.tsp,21.1387,2,153.4842,71.8015,5.0336,4.2739,2.7511,1.5785,1.012,0.4565,0.188646327023686,0.167463417656386,0.662856318770332,0.383937051722544
975,976,lkh---eax---sophisticated/1000-77.tsp,22.5048,5,44.103,40.738,3.7865,3.7072,1.5764,1.492,0.4551,0.4001,0.202012281464118,0.197421067195412,0.517666582408408,0.39527185652816
976,977,lkh---eax---sophisticated/1000-78.tsp,22.2051,9,27.6432,27.7965,3.3194,3.3249,3.7694,3.138,1.3269,1.1436,0.198697694358337,0.185018950766128,0.545455676258788,0.40565962185349097
977,978,lkh---eax---sophisticated/1000-79.tsp,19.5992,7,20.4827,12.634,3.0196,2.5364,2.1246,1.765,0.7536,0.5682,0.174347525182066,0.143549430142732,0.765223408471913,0.356657806763559
978,979,lkh---eax---sophisticated/1000-8.tsp,22.9091,6,161.8546,127.495,5.0867,4.8481,9.7282,6.965,2.275,1.9409,0.207161063972747,0.202767739128254,0.510068837663269,0.40268485185054903
979,980,lkh---eax---sophisticated/1000-80.tsp,22.9215,4,29.2913,23.5955,3.3773,3.1611,1.298,1.229,0.2608,0.2062,0.20481496762384002,0.204947062391569,0.479408367176971,0.39284729511454497
980,981,lkh---eax---sophisticated/1000-81.tsp,22.7324,9,250.2318,198.4045,5.5224,5.2903,49.7462,25.3665,3.9069,3.2334,0.20425745763805797,0.19716652253803002,0.51675781196276,0.398956898830492
981,982,lkh---eax---sophisticated/1000-82.tsp,22.8224,1,39.0649,32.8815,3.6652,3.4929,2.1772,1.9365,0.778,0.6609,0.20546291975647502,0.20000782886993698,0.503751136534545,0.400516602764055
982,983,lkh---eax---sophisticated/1000-83.tsp,21.5225,10,157.2775,139.698,5.058,4.9395,5.8165,2.0705,1.7607,0.7278,0.19165683625395,0.177160166465936,0.572033212380627,0.35621512031504704
983,984,lkh---eax---sophisticated/1000-84.tsp,20.4339,2,58.6066,36.4015,4.0708,3.5946,3.8955,4.4425,1.3598,1.4912,0.179594285542294,0.159487296411604,0.632321663697953,0.344975876195573
984,985,lkh---eax---sophisticated/1000-85.tsp,20.7719,6,347.7924,360.4265,5.8516,5.8873,11.3008,8.6685,2.4249,2.1597,0.185544846981997,0.16741838837253,0.616209600469426,0.35643333987403897
985,986,lkh---eax---sophisticated/1000-86.tsp,21.6824,8,38.4991,28.7795,3.6506,3.3597,2.998,2.301,1.0979,0.8333,0.193566908196878,0.17828854267211097,0.570135426413584,0.36431694044257695
986,987,lkh---eax---sophisticated/1000-87.tsp,19.6698,10,79.722,73.3745,4.3785,4.2956,3.3066,2.892,1.1959,1.0619,0.173843365419672,0.156328376724644,0.661110649606608,0.302206105305111
987,988,lkh---eax---sophisticated/1000-88.tsp,22.6096,8,269.1237,187.52,5.5952,5.2339,1.9782,1.4555,0.6822,0.3753,0.204720943458588,0.199100484786954,0.508552553441745,0.40432267956620904
988,989,lkh---eax---sophisticated/1000-89.tsp,21.8968,3,9.3617,7.482,2.2366,2.0125,3.6414,3.85,1.2924,1.3481,0.19606627083085,0.188232180528907,0.536938808263804,0.37147082575737905
989,990,lkh---eax---sophisticated/1000-9.tsp,20.1817,3,115.3102,104.49,4.7476,4.6491,5.329,4.023,1.6732,1.392,0.178301390767534,0.16168606963674298,0.697241667224828,0.410735358300517
990,991,lkh---eax---sophisticated/1000-90.tsp,21.995,6,242.4461,283.835,5.4908,5.6484,1.6963,1.5625,0.5284,0.4463,0.19704847966643702,0.191619198113024,0.554304550401541,0.38405973914905805
991,992,lkh---eax---sophisticated/1000-91.tsp,20.7498,5,21.9769,21.146,3.09,3.0515,1.8607,1.35,0.621,0.3001,0.183262568732531,0.17233540054060698,0.647641153081711,0.32847058872855095
992,993,lkh---eax---sophisticated/1000-92.tsp,22.7802,10,112.9071,85.744,4.7266,4.4514,1.6309,1.482,0.4891,0.3934,0.204601362170932,0.197567210517045,0.507106475320561,0.398198119714501
993,994,lkh---eax---sophisticated/1000-93.tsp,22.0138,1,8.6293,9.1645,2.1552,2.2153,1.2019,1.136,0.1839,0.1275,0.199314848223557,0.186907813488052,0.572804143779183,0.403134908573096
994,995,lkh---eax---sophisticated/1000-94.tsp,21.8678,10,69.9477,61.5055,4.2477,4.1191,3.3372,2.2765,1.2051,0.8226,0.19376871926797198,0.18179031560238101,0.595317426249934,0.379881639818997
995,996,lkh---eax---sophisticated/1000-95.tsp,22.372,9,68.5025,47.0445,4.2269,3.8511,8.7682,1.895,2.1711,0.6392,0.201097061404249,0.190776539805621,0.48567162765401,0.390468390547508
